Seccion,Manzana,Parcela,SMP,Expediente,Nomenclacion par,Fecha de registro,Direccion,Comuna 1,Codigo postal,Codigo postal argentino,Tipo obra,Superficie (m2),Direccion normalizada,Lon,Lat,Calle,Altura,Barrio,Comuna
 , , , - - ,23753115/17,,2018-02-06,S/N - S/N,,,,Obra Mayor,3304.03,,,,,,,
 , , , - - ,23759090/17,,2018-02-06,S/N - S/N,,,,Obra Mayor,3304.03,,,,,,,
 , , , - - ,23763405/17,,2018-02-06,S/N - S/N,,,,Obra Mayor,3383.99,,,,,,,
 , , , - - ,23694723/17,,2018-02-06,S/N - S/N,,,,Obra Mayor,3820.2,,,,,,,
 , , , - - ,23675089/17,,2018-02-06,S/N - S/N,,,,Obra Mayor,3938.28,,,,,,,
 , , , - - ,23686275/17,,2018-02-06,S/N - S/N,,,,Obra Mayor,4361.68,,,,,,,
 , , , - - ,23682944/17,,2018-02-06,S/N - S/N,,,,Obra Mayor,4938.28,,,,,,,
098,63G,004,098-63G-004,3517807/19,21-98-63G-4,2019-05-15,S/N S/N,,,,Micro Obra,,,,,,,,
098,63G,005,098-63G-005,3532727/19,21-98-63G-5,2019-04-12,S/N S/N,,,,Micro Obra,,,,,,,,
098,63G,002,098-63G-002,3481391/19,21-98-63G-2,2019-04-12,S/N S/N,,,,Micro Obra,,,,,,,,
 , , , - - ,5090897/18,,2018-05-31,S/NOMBRE,,,,Obra Mayor,11650.36,,,,,,,
 , , , - - ,5123815/18,,2018-05-29,S/NOMBRE,,,,Obra Mayor,19312.95,,,,,,,
 , , , - - ,23855971/17,,2018-02-16,S/NOMBRE,,,,Obra Mayor,3261.46,,,,,,,
 , , , - - ,23855366/17,,2018-02-16,S/NOMBRE,,,,Obra Mayor,3261.46,,,,,,,
 , , , - - ,23856249/17,,2018-02-16,S/NOMBRE,,,,Obra Mayor,4053.25,,,,,,,
 , , , - - ,23750517/17,,2018-02-14,S/NOMBRE,,,,Obra Mayor,3304.03,,,,,,,
 , , , - - ,8485678/18,,2018-05-30,S/NOMBRE,,,,Obra Mayor,13200.24,,,,,,,
 , , , - - ,23853860/17,,2018-04-20,S/NOMBRE,,,,Obra Mayor,3261.46,,,,,,,
068,123J,001,068-123J-001,24502040/15,1-68-123J-1,2019-01-02,S/NOMBRE 4365,,,,Obra Mayor,5560,,,,,,,
020,010,020a,020-010-020a,29865934/17,010-020-010-20a,2019-01-02,SAAVEDRA 149,Comuna 3,1083,C1083ACC,Micro Obra,,SAAVEDRA 149,-58.4033141553965,-34.6116465624438,SAAVEDRA,149,Balvanera,3
034,12B,008,034-12B-008,29519610/17,2-34-12B-8,2018-12-07,SAENZ 760,Comuna 4,1437,C1437DNU,Micro Obra,,SAENZ AV. 760,-58.41614725729379,-34.64896550218991,SAENZ AV.,760,Nueva Pompeya,4
 , , , - - ,35220474/15,,2018-05-14,SAENZ PEÑA 448/60,Comuna 1,1110,C1110AAJ,Obra Mayor,2641.11,"SAENZ PEÑA, LUIS, PRES. 448",-58.38746067572561,-34.6140520531167,"SAENZ PEÑA, LUIS, PRES.",448,Monserrat,1
080,001,031,080-001-031,10880241/18,1-80-1-31,2019-02-25,SALADILLO 4979,Comuna 8,1439,C1439HPC,Obra Menor,59.33,SALADILLO 4979,-58.4811366930488,-34.68828842379749,SALADILLO,4979,Villa Riachuelo,8
 , , , - - ,11088249/17,,2018-05-17,SALAS 365,Comuna 7,1424,C1424CNA,Obra Menor,184.89,SALAS 365,-58.43102626437661,-34.632177822591,SALAS,365,Parque Chacabuco,7
024,057,024,024-057-024,9106478/17,02-24-57-24,2017-11-30,SALCEDO 2655,Comuna 4,1259,C1259ABA,Obra Menor,355.52,SALCEDO 2655,-58.4015837690146,-34.6311116048943,SALCEDO,2655,Parque Patricios,4
032,035,011,032-035-011,16012396/17,2-32-35-11,2017-09-21,SALCEDO 3570,Comuna 5,1259,C1259ABT,Obra Media,799.97,SALCEDO 3570,-58.415586631987,-34.63398851069369,SALCEDO,3570,Boedo,5
 , , , - - ,7323233/13,,2018-04-17,SALCEDO 3934,Comuna 5,1259,C1259ACB,Obra Media,689.63,SALCEDO 3934,-58.41975357793641,-34.63450853438991,SALCEDO,3934,Boedo,5
021,118,006b,021-118-006b,5950725/14,18-21-118-6b,2017-11-29,SALGUERO 3147/3209,Comuna 14,1425,C1425DFC,Obra Mayor,28889.16,"SALGUERO, JERONIMO 3147",-58.404071217826,-34.57575414654829,"SALGUERO, JERONIMO",3147,Palermo,14
 , , , - - ,11762262/17,,2018-02-06,SALOM 659,Comuna 4,1277,C1277ABG,Obra Menor,450.7,SALOM 659,-58.381225169266386,-34.6506383012119,SALOM,659,Barracas,4
075,099,008c,075-099-008c,26084960/18,16-75-99-8C,2019-03-27,SAN ALBERTO 2313,Comuna 12,1419,C1419FEE,Obra Menor,96.93,OBISPO SAN ALBERTO 2313,-58.49934502108089,-34.5781143613277,OBISPO SAN ALBERTO,2313,Villa Pueyrredon,12
083,106A,019,083-106A-019,26364863/17,15-83-106A-19,2018-11-07,SAN ALBERTO 3629/31,Comuna 11,1419,C1419FFU,Obra Media,656.75,OBISPO SAN ALBERTO 3629,-58.515630036644,-34.5881608319386,OBISPO SAN ALBERTO,3629,Villa Devoto,11
018,090,018a,018-090-018a,3532700/17,3-18-090-018A,2017-09-12,SAN ANTONIO 461/63,Comuna 4,1276,C1276ADC,Obra Media,1034,SAN ANTONIO 461,-58.378808675662796,-34.6475567160953,SAN ANTONIO,461,Barracas,4
059,043,018a,059-043-018a,30156554/18,15-59-43-18a,2018-09-28,SAN BLAS 1850/56,Comuna 11,1416,C1416EFF,Obra Mayor,3156.79,SAN BLAS 1850,-58.468165012554294,-34.6048456222249,SAN BLAS,1850,Villa Gral. Mitre,11
067,058,004,067-058-004,32462761/18,15-67-58-04,2019-03-08,SAN BLAS 2734/36,Comuna 11,1416,C1416EFX,Obra Media,2339.02,SAN BLAS 2734,-58.479338550929896,-34.6103652033683,SAN BLAS,2734,Villa Santa Rita,11
067,034,008,067-034-008,27397003/18,15-67-034-008,2019-05-31,SAN BLAS 2984/86,Comuna 11,1416,C1416EGB,Obra Media,1635.4,SAN BLAS 2984,-58.4823982399811,-34.6119729159812,SAN BLAS,2984,Villa Santa Rita,11
 , , , - - ,32785564/15,,2018-03-22,SAN BLAS 3148/50,Comuna 11,1416,C1416EGF,Obra Menor,395.24,SAN BLAS 3148,-58.4846165870396,-34.61312308994291,SAN BLAS,3148,Villa Santa Rita,11
079,069,017,079-069-017,27074713/18,15-079-069-017,2019-05-22,SAN BLAS 3846/48,Comuna 10,1407,C1407FTL,Obra Media,630.28,SAN BLAS 3846,-58.491915919598796,-34.6179424973278,SAN BLAS,3846,Floresta,10
079,069,017,079-069-017,27074313/18,15-79-69-17,2018-11-28,SAN BLAS 3846/48,Comuna 10,1407,C1407FTL,Micro Obra,,SAN BLAS 3846,-58.491915919598796,-34.6179424973278,SAN BLAS,3846,Floresta,10
079,007,022,079-007-022,24586405/17,079-007-022,2018-11-08,SAN BLAS 4384,Comuna 10,1407,C1407FTV,Obra Menor,71.41,SAN BLAS 4384,-58.4968902422151,-34.6220881373249,SAN BLAS,4384,Floresta,10
085,84B,004,085-84B-004,9434944/17,15-85-84B-4,2018-07-31,SAN BLAS 4430/32,Comuna 10,1407,C1407FTX,Obra Media,539.08,SAN BLAS 4430,-58.49781344781589,-34.62260771617791,SAN BLAS,4430,Velez Sarsfield,10
091,060,028,091-060-028,32761120/18,15-91-60-028,2019-04-10,SAN BLAS 5437/39,Comuna 10,1407,C1407FUQ,Obra Media,870.4,SAN BLAS 5437,-58.509462967278786,-34.6311041619075,SAN BLAS,5437,Villa Luro,10
 , , , - - ,28632535/17,,2018-03-19,SAN BLAS 5450,Comuna 10,1407,C1407FUR,Obra Media,670,SAN BLAS 5450,-58.509594902508404,-34.6313303648984,SAN BLAS,5450,Villa Luro,10
036,128,029,036-128-029,22080139/15,6-36-128-29,2017-09-15,SAN IGNACIO 3629/31,Comuna 5,1231,C1231ADA,Obra Media,1006.8,SAN IGNACIO 3629,-58.4168910371655,-34.623365206380704,SAN IGNACIO,3629,Boedo,5
040,055,013,040-055-013,31477133/18,6-40-55-13,2018-11-28,SAN IRINEO 271/73,Comuna 6,1424,C1424AIC,Obra Media,1053.14,SAN IRENEO 271,-58.4374405500156,-34.6220424660034,SAN IRENEO,271,Caballito,6
040,37C,016b,040-37C-016b,37269103/15,6-40-37C-16B,2017-09-13,SAN J.CALASANZ 471,Comuna 6,1424,C1424AHI,Obra Media,1171.25,SAN JOSE DE CALASANZ 471,-58.4377772635153,-34.62421612132969,SAN JOSE DE CALASANZ,471,Caballito,6
040,028,039,040-028-039,29744621/17,6-40-28-39,2018-10-23,SAN J.CALASANZ 833/37,Comuna 7,1424,C1424AHQ,Obra Media,2050.19,SAN JOSE DE CALASANZ 833,-58.4371233868007,-34.62900746982369,SAN JOSE DE CALASANZ,833,Parque Chacabuco,7
014,033,035a,014-033-035a,33853233/18,012-014-033-35a,2019-05-15,SAN JOSE 975,Comuna 1,1076,C1076AAS,Obra Menor,45.9,SAN JOSE 975,-58.38589201527739,-34.61960634255969,SAN JOSE,975,Constitucion,1
014,031,024b,014-031-024b,9421740/18,12-14-31-24B,2018-12-04,SAN JUAN 1451,Comuna 1,1148,C1148AAC,Micro Obra,,SAN JUAN AV. 1451,-58.3864906906552,-34.6223390934934,SAN JUAN AV.,1451,Constitucion,1
022,025,001,022-025-001,27920641/16,8-22-025-001,2017-11-16,SAN JUAN 2302,Comuna 3,1232,C1232AAS,Obra Media,2345.69,SAN JUAN AV. 2302,-58.3979672340514,-34.62333587706,SAN JUAN AV.,2302,San Cristobal,3
 , , , - - ,21292028/17,,2018-01-04,SAN JUAN 2316/18,Comuna 3,1232,C1232AAS,Obra Mayor,2839.65,SAN JUAN AV. 2316,-58.398101732345296,-34.6233530333213,SAN JUAN AV.,2316,San Cristobal,3
019,099,005,019-099-005,29891849/17,18-19-99-5,2018-07-16,SAN JUAN 2368/72,Comuna 3,1232,C1232AAS,Obra Media,1936.8,SAN JUAN AV. 2368,-58.3987807208046,-34.6234390954704,SAN JUAN AV.,2368,San Cristobal,3
030,082,001a,030-082-001a,21987246/17,8-30-82-1a,2017-11-15,SAN JUAN 2802/10,Comuna 3,1232,C1232AAX,Obra Mayor,4551.86,SAN JUAN AV. 2802,-58.4036382563006,-34.6240430527518,SAN JUAN AV.,2802,San Cristobal,3
030,082,004a,030-082-004a,30911236/18,08-30-082-04A,2019-04-29,SAN JUAN 2816/18,Comuna 3,1232,C1232AAX,Obra Mayor,6554.2,SAN JUAN AV. 2816,-58.403867688323295,-34.6240713883623,SAN JUAN AV.,2816,San Cristobal,3
030,063,007a,030-063-007a,12815128/17,8-30-63-7A,2017-09-28,SAN JUAN 3052/60,Comuna 3,1233,C1233ABN,Obra Mayor,5667.14,SAN JUAN AV. 3052,-58.4080912975566,-34.6245924869097,SAN JUAN AV.,3052,San Cristobal,3
 , , , - - ,24246117/17,,2018-04-19,SAN JUAN 3536/38,Comuna 5,1233,C1233ABS,Obra Media,1623.16,SAN JUAN AV. 3536,-58.415128565378396,-34.6254014673626,SAN JUAN AV.,3536,Boedo,5
030,007,020,030-007-020,21763365/17,8-30-7-20,2017-10-25,SAN JUAN 3569/75,Comuna 5,1233,C1233ABF,Obra Media,1838.98,SAN JUAN AV. 3569,-58.415564369147,-34.6252806980679,SAN JUAN AV.,3569,Boedo,5
 , , , - - ,12012943/18,,2018-05-15,SAN JUAN 551,Comuna 1,1147,C1147AAD,Obra Mayor,5734.4,SAN JUAN AV. 551,-58.3737750653345,-34.62184094693649,SAN JUAN AV.,551,San Telmo,1
004,003,015a,004-003-015a,18180208/14,12-04-03-15a,2017-09-15,SAN JUAN 879,Comuna 1,1147,C1147AAG,Obra Mayor,7272.32,SAN JUAN AV. 879,-58.378320988567104,-34.6220061068884,SAN JUAN AV.,879,Constitucion,1
009,009,004,009-009-004,4454784/13,11-09-9-4,2017-11-28,SAN LUIS 2648/52,Comuna 3,1056,C1056AAF,Obra Media,2070.89,SAN LUIS 2648,-58.403747567686786,-34.5999800301207,SAN LUIS,2648,Balvanera,3
013,075,036a,013-075-036a,27357045/18,9-13-75-36a,2018-11-23,SAN LUIS 3001/07,Comuna 3,1186,C1186ACG,Micro Obra,,SAN LUIS 3001,-58.40730542871221,-34.5995426459761,SAN LUIS,3001,Balvanera,3
013,056,023a,013-056-023a,18718727/18,9-13-56-23a,2019-01-28,SAN LUIS 32,,,,Obra Media,2361.18,,,,,,,
013,056,017,013-056-017,28821463/18,09-13-056-17,2019-05-24,SAN LUIS 3267/71,Comuna 3,1186,C1186ACK,Obra Media,1297.37,SAN LUIS 3267,-58.4116336589841,-34.5992759871842,SAN LUIS,3267,Balvanera,3
013,075,028,013-075-028,26739193/18,9-13-75-28,2019-04-11,SAN LUIS 6057,Comuna 3,1186,C1186ACG,Micro Obra,,SAN LUIS 3057,-58.4080810216016,-34.5994956656152,SAN LUIS,3057,Balvanera,3
 , , , - - ,30099363/17,,2018-05-03,SAN MARTIN  2311/21,Comuna 15,1416,C1416CRL,Obra Mayor,5405.03,SAN MARTIN AV. 2311,-58.460317051271716,-34.603912550085695,SAN MARTIN AV.,2311,Paternal,15
 , , , - - ,11679130/17,,2018-01-10,SAN MARTIN 1639/47,Comuna 15,1416,C1416CRE,Obra Menor,108.11,SAN MARTIN AV. 1639,-58.452452390558605,-34.6059681263084,SAN MARTIN AV.,1639,Villa Crespo,15
059,172,030a,059-172-030a,30284989/17,15-59-172-30A,2018-07-30,SAN MARTIN 1722/26,Comuna 6,1416,C1416CRS,Obra Media,2315.84,SAN MARTIN AV. 1722,-58.4531906143373,-34.6059550215426,SAN MARTIN AV.,1722,Caballito,6
059,172,031a,059-172-031a,11438446/18,15-59-172-31a,2019-01-07,SAN MARTIN 1738/54,Comuna 6,1416,C1416CRS,Obra Menor,159.04,SAN MARTIN AV. 1738,-58.453370376543,-34.605908270648605,SAN MARTIN AV.,1738,Caballito,6
059,132,005b,059-132-005b,27629079/16,15-59-132-5B,2019-05-07,SAN MARTIN 2376,Comuna 11,1416,C1416CRY,Micro Obra,,SAN MARTIN AV. 2376,-58.46107982462321,-34.6039305896983,SAN MARTIN AV.,2376,Villa Gral. Mitre,11
059,092,004,059-092-004,29327573/17,15-59-92-4,2018-07-16,SAN MARTIN 2610/18,Comuna 11,1416,C1416CSO,Obra Menor,77.5,SAN MARTIN AV. 2610,-58.4630476479189,-34.603430598791796,SAN MARTIN AV.,2610,Villa Gral. Mitre,11
005,093,018,005-093-018,22557676/17,2-5-93-18,2018-08-23,SAN MARTIN 2655/75,Comuna 15,1416,C1416CSB,Obra Mayor,8697.49,SAN MARTIN AV. 2655,-58.463402888353386,-34.6031255073904,SAN MARTIN AV.,2655,Paternal,15
001,036,009,001-036-009,19116931/17,14-01-36-09,2019-04-10,SAN MARTIN 333/37,Comuna 1,1004,C1004AAG,Obra Menor,341.86,SAN MARTIN 333,-58.3737734707102,-34.6040717279448,SAN MARTIN,333,San Nicolas,1
069,084,004,069-084-004,16374115/18,15-69-84-4,2018-09-13,SAN MARTIN 4152/58,Comuna 11,1417,C1417DSO,Obra Mayor,2537.66,SAN MARTIN AV. 4152,-58.4802497090391,-34.59912334416211,SAN MARTIN AV.,4152,Villa Del Parque,11
071,097,007a,071-097-007a,30288178/17,15-71-97-7A,2018-08-07,SAN MARTIN 4606/16,Comuna 11,1417,C1417DST,Obra Mayor,7090,SAN MARTIN AV. 4606,-58.4843162901754,-34.5977826821557,SAN MARTIN AV.,4606,Villa Del Parque,11
069,085,002a,069-085-002a,12104034/18,15-69-85-2A,2019-03-26,SAN MARTIN 4725,,,,Obra Media,604.49,,,,,,,
 , , , - - ,38297731/15,,2018-02-09,SAN MARTIN 6101,Comuna 15,1419,C1419IBE,Obra Media,1720.09,SAN MARTIN AV. 6101,-58.501738916292496,-34.5949711254777,SAN MARTIN AV.,6101,Agronomia,15
083,241,001e,083-241-001e,301807743/15,15-83-241-1e,2018-12-20,SAN MARTIN 6181/85,Comuna 15,1419,C1419IBE,Obra Media,1390.33,SAN MARTIN AV. 6181,-58.502354123900794,-34.5947054175897,SAN MARTIN AV.,6181,Agronomia,15
 , , , - - ,29399974/17,,2018-01-17,SAN MARTIN 6396,Comuna 11,1419,C1419ICN,Obra Mayor,5049.58,SAN MARTIN AV. 6396,-58.5050854092309,-34.594007604742195,SAN MARTIN AV.,6396,Villa Devoto,11
083,195,002,083-195-002,11395051/18,15-83-195-2,2018-08-28,SAN MARTIN 6610/18,Comuna 11,1419,C1419ICQ,Obra Menor,419.77,SAN MARTIN AV. 6610,-58.5078151367441,-34.592949014565804,SAN MARTIN AV.,6610,Villa Devoto,11
083,135,002,083-135-002,4683359/18,15-83-135-2,2018-07-18,SAN MARTIN 7216,Comuna 11,1419,C1419ICW,Obra Media,1655.4,SAN MARTIN AV. 7216,-58.5158348426315,-34.5903144315228,SAN MARTIN AV.,7216,Villa Devoto,11
 , , , - - ,15220862/18,,2018-06-04,SAN MARTIN 7433/37,Comuna 11,1419,C1419ICL,Obra Media,2092.54,SAN MARTIN AV. 7433,-58.51757563666389,-34.5896560702083,SAN MARTIN AV.,7433,Villa Devoto,11
079,078,027,079-078-027,29678601/17,15-79-78-27,2019-03-26,SAN NICOLAS 1226/28,Comuna 11,1407,C1407DCX,Obra Media,938.71,SAN NICOLAS 1226,-58.485784485985405,-34.6210337960543,SAN NICOLAS,1226,Villa Santa Rita,11
 , , , - - ,29211102/17,,2018-04-16,SAN NICOLAS 2448/50,Comuna 11,1417,C1417AOH,Obra Media,1834.18,SAN NICOLAS 2448,-58.4977880854785,-34.6101705151831,SAN NICOLAS,2448,Villa Del Parque,11
081,082,035,081-082-035,19863792/18,15-81-82-35,2018-12-11,SAN NICOLAS 2480,Comuna 11,1417,C1417AOH,Obra Media,1741.46,SAN NICOLAS 2480,-58.4980505386461,-34.6098436075527,SAN NICOLAS,2480,Villa Del Parque,11
081,082,036,081-082-036,26287366/18,5-81-82-36,2019-01-04,SAN NICOLAS 2482,Comuna 11,1417,C1417AOH,Micro Obra,,SAN NICOLAS 2482,-58.4981037891577,-34.6097768849178,SAN NICOLAS,2482,Villa Del Parque,11
081,082,008,081-082-008,377178/17,15-81-82-8,2017-10-27,SAN NICOLAS 2482/84,Comuna 11,1417,C1417AOH,Obra Media,1198.51,SAN NICOLAS 2482,-58.4981037891577,-34.6097768849178,SAN NICOLAS,2482,Villa Del Parque,11
081,084,001c,081-084-001c,27712180/16,15-81-84-1c,2017-09-28,SAN NICOLAS 2696,Comuna 11,1417,C1417AOL,Obra Mayor,3570.82,SAN NICOLAS 2696,-58.499752352301996,-34.60773341505009,SAN NICOLAS,2696,Villa Del Parque,11
 , , , - - ,10950439/18,,2018-05-29,SAN NICOLAS 659,Comuna 10,1407,C1407DCK,Obra Menor,492.47,SAN NICOLAS 659,-58.4810243421469,-34.625799644836,SAN NICOLAS,659,Floresta,10
 , , , - - ,10987239/18,,2018-05-31,SAN NICOLAS 673,Comuna 10,1407,C1407DCK,Obra Media,556.17,SAN NICOLAS 673,-58.481072117165496,-34.6256947879489,SAN NICOLAS,673,Floresta,10
077,128,009e,077-128-009e,28183847/18,1-77-128-009E,2019-05-15,SAN NICOLAS 675,Comuna 10,1407,C1407DCK,Obra Media,840,SAN NICOLAS 675,-58.481116901988706,-34.6255964937178,SAN NICOLAS,675,Floresta,10
048,051,011b,048-051-011b,33168824/18,5-48-51-11B,2019-03-27,SAN PEDRITO 238,Comuna 7,1406,C1406EXP,Obra Mayor,3337.48,SAN PEDRITO AV. 238,-58.468133091172,-34.6338197470572,SAN PEDRITO AV.,238,Flores,7
 , , , - - ,26399651/17,,2018-03-14,SAN PEDRITO 332,Comuna 7,1406,C1406EXQ,Obra Mayor,3231.49,SAN PEDRITO AV. 332,-58.46769632273301,-34.6347999545132,SAN PEDRITO AV.,332,Flores,7
 , , , - - ,35733303/15,,2018-02-26,SAN PEDRITO 3871,Comuna 8,1437,C1437BQH,Obra Media,1024.27,SAN PEDRITO 3871,-58.4333064344345,-34.6679531021544,SAN PEDRITO,3871,Villa Soldati,8
 , , , - - ,29826516/17,,2018-05-28,SAN PEDRITO 752,Comuna 7,1406,C1406EXU,Obra Menor,329.07,SAN PEDRITO 752,-58.464884608839796,-34.6397149978023,SAN PEDRITO,752,Flores,7
 , , , - - ,26658267/17,,2018-06-15,SAN PEDRITO 798,Comuna 7,1406,C1406EXU,Obra Menor,289.5,SAN PEDRITO 798,-58.4644540831765,-34.64001997501269,SAN PEDRITO,798,Flores,7
 , , , - - ,27984352/16,,2018-03-22,SAN PEDRO 5416/18,Comuna 9,1440,C1440BDL,Obra Menor,187.56,SAN PEDRO 5416,-58.4892249957101,-34.656423438556104,SAN PEDRO,5416,Mataderos,9
 , , , - - ,29547485/17,,2018-01-30,SANABRIA 2289,Comuna 10,1417,C1417AZC,Obra Media,874.11,SANABRIA 2289,-58.50265796258761,-34.6153549931825,SANABRIA,2289,Monte Castro,10
081,003B,001a,081-003B-001a,25440866/18,15-81-003B-001A,2019-01-02,SANABRIA 2394,Comuna 10,1417,C1417AZF,Obra Media,590.21,SANABRIA 2394,-58.5034989919736,-34.6144436000055,SANABRIA,2394,Monte Castro,10
081,018,015,081-018-015,29914747/18,015-081-018-015,2019-01-02,SANABRIA 2553,Comuna 10,1417,C1417AZI,Obra Media,1446.6,SANABRIA 2553,-58.504871117373504,-34.61274357187239,SANABRIA,2553,Monte Castro,10
081,011,007,081-011-007,3116134/16,15-81-11-7,2018-09-13,SANABRIA 3150/52,Comuna 11,1417,C1417AZV,Micro Obra,,SANABRIA 3150,-58.509283812899,-34.6078799381622,SANABRIA,3150,Villa Devoto,11
081,024,009,081-024-009,30414392/17,15-81-024-009,2018-08-16,SANABRIA 3161/63,Comuna 11,1417,C1417AZU,Obra Media,1500.6,SANABRIA 3161,-58.509268919010104,-34.607733443724,SANABRIA,3161,Villa Devoto,11
 , , , - - ,18765037/16,,2018-04-19,SANABRIA 3202,Comuna 11,1417,C1417AZX,Obra Media,2150.64,SANABRIA 3202,-58.5098750485241,-34.6071912280254,SANABRIA,3202,Villa Devoto,11
 , , , - - ,38292626/15,,2018-05-28,SANABRIA 3546,Comuna 11,1419,C1419BMD,Obra Menor,146.54,SANABRIA 3546,-58.512744104453,-34.60475373573969,SANABRIA,3546,Villa Devoto,11
 , , , - - ,20238628/17,,2018-04-06,SANABRIA 740/42,Comuna 10,1407,C1407LMD,Obra Menor,348.9,SANABRIA 740,-58.488661258650396,-34.6278106645962,SANABRIA,740,Floresta,10
083,035,017,083-035-017,14842939/16,15-83-35-17,2017-10-11,SANABRIA 9621,,,,Obra Menor,263.15,,,,,,,
032,043,021,032-043-021,10347985/17,2-32-43-21,2017-12-22,SANCHEZ DE LORIA 2343,Comuna 5,1241,C1241ACU,Obra Media,1709.16,SANCHEZ DE LORIA AV. 2343,-58.41116298126929,-34.6375287400636,SANCHEZ DE LORIA AV.,2343,Boedo,5
007,017,007,007-017-007,29451986/18,20-7-17-7,2018-11-28,SANTA FE 1634/36,Comuna 2,1060,C1060ABP,Obra Menor,90.82,SANTA FE AV. 1634,-58.390608042066,-34.5958980176054,SANTA FE AV.,1634,Recoleta,2
021,004,007f,021-004-007f,27124374/16,18-21-04-7f,2019-01-22,SANTA FE 3601,Comuna 14,1425,C1425BGL,Obra Mayor,17797.72,SANTA FE AV. 3601,-58.4150829072495,-34.5856216895222,SANTA FE AV.,3601,Palermo,14
018,019,170031b,018-019-170031b,16903734/18,18-19-170031B,2018-10-18,SANTA FE 3902/06,Comuna 14,1425,C1425BHO,Obra Media,2339.63,SANTA FE AV. 3902,-58.418485057246286,-34.5835322604086,SANTA FE AV.,3902,Palermo,14
035,120,030a,035-120-030a,18606519/18,17-35-120-30a,2018-10-30,SANTA FE 5268/70,Comuna 14,1425,C1425BIO,Micro Obra,,SANTA FE AV. 5268,-58.4340624646344,-34.57586851389189,SANTA FE AV.,5268,Palermo,14
023,03c,007c,023-03c-007c,39458759/15,17-23-3c-7c,2018-11-12,SANTA FE 5371/95,Comuna 14,1425,C1425BIC,Obra Mayor,16496.91,SANTA FE AV. 5371,-58.4348944567614,-34.5749845734026,SANTA FE AV.,5371,Palermo,14
 , , , - - ,25061184/17,,2018-01-29,SANTO TOME 2496,Comuna 11,1417,C1417GFD,Obra Menor,254.32,SANTO TOME 2496,-58.481298160806105,-34.6014809327251,SANTO TOME,2496,Villa Del Parque,11
081,016,030,081-016-030,20644536/17,15-81-16-30,2017-11-23,SANTO TOME 3277,Comuna 11,1417,C1417GFS,Obra Media,889.88,SANTO TOME 3277,-58.4917532130684,-34.6074757283465,SANTO TOME,3277,Villa Del Parque,11
081,030,030a,081-030-030a,21414768/18,15-81-30-30A,2018-12-20,SANTO TOME 4265,Comuna 10,1417,C1417GGM,Obra Media,1428.55,SANTO TOME 4265,-58.5023605486017,-34.6135906798076,SANTO TOME,4265,Monte Castro,10
 , , , - - ,11257034/17,,2018-01-17,SANTO TOME 4783,Comuna 10,1417,C1417GGW,Obra Menor,192.12,SANTO TOME 4783,-58.50854598952851,-34.6170608061931,SANTO TOME,4783,Monte Castro,10
087,046,028,087-046-028,27991865/18,15-87-46-28,2019-01-15,SANTO TOME 4931/33,Comuna 10,1417,C1417GHA,Obra Menor,311.44,SANTO TOME 4931,-58.5102576181171,-34.6179984779144,SANTO TOME,4931,Monte Castro,10
087,32A,022,087-32A-022,32664147/18,15-87-32A-22,2019-05-13,SANTO TOME 5015/17,Comuna 10,1417,C1417GHC,Obra Media,604.44,SANTO TOME 5015,-58.5112051831857,-34.618620661566304,SANTO TOME,5015,Monte Castro,10
087,117B,011,087-117B-011,20625883/17,15-87-117B-11,2017-10-11,SANTO TOME 5176,Comuna 10,1417,C1417GHF,Obra Menor,219.76,SANTO TOME 5176,-58.5131675643927,-34.620460085401,SANTO TOME,5176,Monte Castro,10
093,135A,021,093-135A-021,8478971/18,15-93-135A-21,2018-12-12,SANTO TOME 5651/55,Comuna 10,1408,C1408AYG,Obra Menor,317.99,SANTO TOME 5651,-58.5182208222214,-34.6248069421595,SANTO TOME,5651,Monte Castro,10
033,050,030,033-050-030,21619980/16,17-33-50-30,2018-10-18,SANTOS DUMONT 3651,Comuna 15,1427,C1427EIE,Obra Menor,448.33,"DUMONT, SANTOS 3651",-58.4483659939619,-34.584859556991894,"DUMONT, SANTOS",3651,Chacarita,15
 , , , - - ,26728254/17,,2018-03-14,SANTOS DUMONT 3752/58,Comuna 15,1427,C1427EIH,SIN INFORMACION,,"DUMONT, SANTOS 3752",-58.4485928694216,-34.5858513594472,"DUMONT, SANTOS",3752,Chacarita,15
077,071,11,077-071-11,21636874/17,1-77-71-11/12,2018-10-24,SARACHAGA 4275/77,Comuna 10,,,Obra Menor,279.36,SARACHAGA 4275,-58.4883544515261,-34.6301905419947,SARACHAGA,4275,Velez Sarsfield,10
077,071,12,077-071-12,21636874/17,1-77-71-11/12,2018-10-24,SARACHAGA 4275/77,Comuna 10,,,Obra Menor,279.36,SARACHAGA 4275,-58.4883544515261,-34.6301905419947,SARACHAGA,4275,Velez Sarsfield,10
020,064,019,020-064-019,13143710/18,10-20-64-19,2018-10-18,SARANDI 272/74,Comuna 3,1081,C1081ACF,Obra Media,624,SARANDI 272,-58.394692868364494,-34.612519003410696,SARANDI,272,Balvanera,3
 , , , - - ,6232183/18,,2018-05-28,SARAZA 5370,Comuna 8,1439,C1439AOX,Obra Menor,278.85,SARAZA 5370,-58.4778822373907,-34.6695489135529,SARAZA,5370,Villa Lugano,8
